Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","226","Areca nuts","2004","2004","USD","40.394669","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","226","Areca nuts","2005","2005","USD","17.206865","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","226","Areca nuts","2006","2006","USD","25.840883","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","226","Areca nuts","2007","2007","USD","47.385746","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","226","Areca nuts","2008","2008","USD","51.115782","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","226","Areca nuts","2009","2009","USD","54.789281","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","226","Areca nuts","2010","2010","USD","67.491035","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","226","Areca nuts","2011","2011","USD","66.414689","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","226","Areca nuts","2012","2012","USD","92.242935","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","226","Areca nuts","2013","2013","USD","70.830022","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","226","Areca nuts","2014","2014","USD","70.230085","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","226","Areca nuts","2015","2015","USD","64.517169","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","1991","1991","USD","12.455314","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","1992","1992","USD","18.870253","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","1993","1993","USD","26.530435","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","1994","1994","USD","30.35648","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","1995","1995","USD","34.955625","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","1996","1996","USD","40.993726","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","1997","1997","USD","36.632671","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","1998","1998","USD","34.821986","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","1999","1999","USD","41.484315","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2000","2000","USD","54.488711","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2001","2001","USD","73.072872","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2002","2002","USD","74.3612","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2003","2003","USD","82.275896","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2004","2004","USD","119.799503","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2005","2005","USD","114.335505","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2006","2006","USD","108.192323","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2007","2007","USD","117.454797","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2008","2008","USD","103.391266","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2009","2009","USD","99.847693","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2010","2010","USD","94.605122","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2011","2011","USD","47.123971","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2012","2012","USD","50.708132","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2013","2013","USD","50.198494","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2014","2014","USD","36.659359","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","367","Asparagus","2015","2015","USD","50.955075","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","1991","1991","USD","134.582156","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","1992","1992","USD","102.80499","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","1993","1993","USD","60.634816","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","1994","1994","USD","78.753808","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","1995","1995","USD","97.405217","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","1996","1996","USD","152.198475","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","1997","1997","USD","139.456022","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","1998","1998","USD","174.630064","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","1999","1999","USD","95.536671","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2000","2000","USD","76.559299","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2001","2001","USD","284.84765","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2002","2002","USD","287.540072","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2003","2003","USD","303.038142","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2004","2004","USD","216.027469","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2005","2005","USD","288.082245","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2006","2006","USD","285.45017","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2007","2007","USD","321.377976","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2008","2008","USD","301.4983","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2009","2009","USD","310.200105","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2010","2010","USD","342.132274","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2011","2011","USD","480.815975","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2012","2012","USD","359.488535","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2013","2013","USD","330.961788","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2014","2014","USD","353.857125","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","486","Bananas","2015","2015","USD","310.578283","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","1991","1991","USD","0.134808","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","1992","1992","USD","0.196477","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","1993","1993","USD","0.596976","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","1994","1994","USD","1.070658","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","1995","1995","USD","2.07854","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","1996","1996","USD","3.429991","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","1997","1997","USD","2.262313","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","1998","1998","USD","1.349557","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","1999","1999","USD","1.721983","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2000","2000","USD","1.037987","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2001","2001","USD","1.065507","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2002","2002","USD","1.181396","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2003","2003","USD","2.139511","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2004","2004","USD","2.322449","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2005","2005","USD","2.94099","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2006","2006","USD","2.195389","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2007","2007","USD","3.045923","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2008","2008","USD","3.211059","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2009","2009","USD","2.416762","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2010","2010","USD","3.915391","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2011","2011","USD","3.818477","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2012","2012","USD","4.385071","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2013","2013","USD","3.372149","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2014","2014","USD","3.346147","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","44","Barley","2015","2015","USD","3.375372","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","1991","1991","USD","28.222149","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","1992","1992","USD","31.847083","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","1993","1993","USD","25.932073","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","1994","1994","USD","26.419798","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","1995","1995","USD","33.309819","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","1996","1996","USD","34.472094","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","1997","1997","USD","17.934608","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","1998","1998","USD","6.232756","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","1999","1999","USD","6.201429","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2000","2000","USD","8.8083","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2001","2001","USD","11.895824","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2002","2002","USD","2.313072","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2003","2003","USD","1.828321","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2004","2004","USD","2.255751","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2005","2005","USD","2.751384","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2006","2006","USD","1.528621","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2007","2007","USD","0.76828","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2008","2008","USD","0.536225","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2009","2009","USD","0.945772","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2010","2010","USD","0.928727","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2011","2011","USD","1.007379","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2012","2012","USD","1.403964","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2013","2013","USD","1.424357","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2014","2014","USD","1.157244","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","782","Bastfibres, other","2015","2015","USD","0.99654","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","1991","1991","USD","91.798122","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","1992","1992","USD","66.564806","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","1993","1993","USD","73.505564","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","1994","1994","USD","86.830448","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","1995","1995","USD","78.647489","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","1996","1996","USD","63.042457","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","1997","1997","USD","87.140744","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","1998","1998","USD","74.128535","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","1999","1999","USD","68.05629","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2000","2000","USD","79.17026","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2001","2001","USD","82.965003","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2002","2002","USD","59.718131","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2003","2003","USD","53.119449","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2004","2004","USD","48.460278","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2005","2005","USD","49.595066","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2006","2006","USD","54.174804","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2007","2007","USD","63.749182","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2008","2008","USD","57.184367","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2009","2009","USD","51.277667","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2010","2010","USD","75.520523","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2011","2011","USD","88.416529","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2012","2012","USD","90.735432","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2013","2013","USD","91.601824","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2014","2014","USD","63.310283","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","176","Beans, dry","2015","2015","USD","51.718178","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","1991","1991","USD","43.528193","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","1992","1992","USD","76.338198","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","1993","1993","USD","75.723912","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","1994","1994","USD","92.373934","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","1995","1995","USD","109.973136","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","1996","1996","USD","123.372889","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","1997","1997","USD","112.127359","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","1998","1998","USD","105.030569","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","1999","1999","USD","86.995027","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2000","2000","USD","107.04802","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2001","2001","USD","103.031183","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2002","2002","USD","98.533956","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2003","2003","USD","81.509327","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2004","2004","USD","83.120426","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2005","2005","USD","99.207652","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2006","2006","USD","103.125513","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2007","2007","USD","118.521574","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2008","2008","USD","138.194888","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2009","2009","USD","125.129122","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2010","2010","USD","168.670726","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2011","2011","USD","186.022839","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2012","2012","USD","183.393919","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2013","2013","USD","206.768108","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2014","2014","USD","194.609158","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","414","Beans, green","2015","2015","USD","214.047793","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1991","1991","USD","37.36441","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1992","1992","USD","29.328986","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1993","1993","USD","32.731545","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1994","1994","USD","36.843013","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1995","1995","USD","50.824446","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1996","1996","USD","55.169771","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1997","1997","USD","49.871933","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1998","1998","USD","54.89443","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1999","1999","USD","42.312756","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2000","2000","USD","85.055694","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2001","2001","USD","86.970737","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2002","2002","USD","127.859314","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2003","2003","USD","78.636602","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2004","2004","USD","65.718449","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2005","2005","USD","97.798266","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2006","2006","USD","125.165014","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2007","2007","USD","98.591112","Fc","Calculated data"
"QV","Value of Agricultural Production","216","Thailand","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2008","2008","USD","167.357479","Fc","Calculated data"
