Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","486","Bananas","2009","2009","USD","1462.328029","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","486","Bananas","2010","2010","USD","1949.529958","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","486","Bananas","2011","2011","USD","4480.066518","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","486","Bananas","2012","2012","USD","3860.917111","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","486","Bananas","2013","2013","USD","4222.451521","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","486","Bananas","2014","2014","USD","4312.327311","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","486","Bananas","2015","2015","USD","3188.920189","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","1991","1991","USD","18.050885","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","1992","1992","USD","27.105218","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","1993","1993","USD","22.567904","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","1994","1994","USD","17.040817","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","1995","1995","USD","17.331313","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","1996","1996","USD","34.345314","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","1997","1997","USD","39.859865","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","1998","1998","USD","39.602634","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","1999","1999","USD","33.883117","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2000","2000","USD","29.219109","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2001","2001","USD","28.266026","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2002","2002","USD","29.884394","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2003","2003","USD","48.617487","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2004","2004","USD","56.190712","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2005","2005","USD","52.859566","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2006","2006","USD","33.503466","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2007","2007","USD","55.319421","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2008","2008","USD","69.957782","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2009","2009","USD","43.610719","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2010","2010","USD","64.771249","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2011","2011","USD","106.439918","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2012","2012","USD","82.148545","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2013","2013","USD","91.449544","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2014","2014","USD","63.986878","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","44","Barley","2015","2015","USD","35.196075","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","1991","1991","USD","4.034166","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","1992","1992","USD","4.5034","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","1993","1993","USD","10.715542","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","1994","1994","USD","8.656511","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","1995","1995","USD","5.20257","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","1996","1996","USD","1.872799","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","1997","1997","USD","1.526464","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","1998","1998","USD","3.023321","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","1999","1999","USD","1.641309","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2000","2000","USD","1.550608","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2001","2001","USD","1.266404","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2002","2002","USD","1.422502","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2003","2003","USD","1.628108","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2004","2004","USD","2.125557","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2005","2005","USD","5.3981","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2006","2006","USD","6.649659","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2007","2007","USD","8.895616","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2008","2008","USD","7.33431","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2009","2009","USD","7.493205","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2010","2010","USD","9.143557","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2011","2011","USD","13.434953","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2012","2012","USD","5.825421","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2013","2013","USD","5.927046","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2014","2014","USD","4.220188","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","782","Bastfibres, other","2015","2015","USD","1.269526","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","1991","1991","USD","1012.668613","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","1992","1992","USD","969.063904","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","1993","1993","USD","1137.747722","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","1994","1994","USD","2235.696557","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","1995","1995","USD","1598.828548","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","1996","1996","USD","1493.031571","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","1997","1997","USD","1583.487234","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","1998","1998","USD","1969.271657","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","1999","1999","USD","1175.169742","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2000","2000","USD","1030.778659","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2001","2001","USD","994.157639","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2002","2002","USD","1204.869151","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2003","2003","USD","1452.050091","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2004","2004","USD","1169.815193","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2005","2005","USD","1619.806788","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2006","2006","USD","1892.810684","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2007","2007","USD","2125.537275","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2008","2008","USD","4500.124735","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2009","2009","USD","2852.639066","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2010","2010","USD","3089.905179","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2011","2011","USD","3475.763396","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2012","2012","USD","3701.541746","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2013","2013","USD","3727.394377","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2014","2014","USD","3261.286671","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","176","Beans, dry","2015","2015","USD","2352.501252","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","1991","1991","USD","4.678106","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","1992","1992","USD","3.511363","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","1993","1993","USD","9.587164","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","1994","1994","USD","12.576858","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","1995","1995","USD","9.641322","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","1996","1996","USD","6.963381","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","1997","1997","USD","8.433844","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","1998","1998","USD","8.324222","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","1999","1999","USD","7.195424","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2000","2000","USD","10.142107","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2001","2001","USD","11.788397","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2002","2002","USD","8.686204","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2003","2003","USD","8.662697","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2004","2004","USD","10.696703","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2005","2005","USD","15.913942","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2006","2006","USD","18.473592","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2007","2007","USD","26.90093","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2008","2008","USD","34.354863","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2009","2009","USD","38.336705","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2010","2010","USD","53.583473","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2011","2011","USD","69.617891","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2012","2012","USD","51.236894","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2013","2013","USD","45.847965","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2014","2014","USD","37.355695","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","216","Brazil nuts, with shell","2015","2015","USD","20.138205","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","1991","1991","USD","7.03258","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","1992","1992","USD","8.126965","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","1993","1993","USD","3.349229","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","1994","1994","USD","8.332319","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","1995","1995","USD","8.309295","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","1996","1996","USD","9.689655","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","1997","1997","USD","9.799266","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","1998","1998","USD","2.700466","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","1999","1999","USD","3.381641","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","2000","2000","USD","8.239596","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","2001","2001","USD","2.848239","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","2002","2002","USD","3.57471","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","2003","2003","USD","5.122054","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","2004","2004","USD","4.932461","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","2005","2005","USD","6.360812","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current million US$)","181","Broad beans, horse beans, dry","2006","2006","USD","7.367641","Fc","Calculated data"
