Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","44","Barley","2012","2012","USD","0.166578","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","44","Barley","2013","2013","USD","0.180818","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","44","Barley","2014","2014","USD","0.212944","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","44","Barley","2015","2015","USD","0.270131","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","1999","1999","USD","0.029423","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2000","2000","USD","0.04401","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2001","2001","USD","0.048019","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2002","2002","USD","0.063037","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2003","2003","USD","0.029843","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2004","2004","USD","0.034402","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2005","2005","USD","0.064142","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2006","2006","USD","0.158062","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2007","2007","USD","0.258945","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2008","2008","USD","0.288193","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2009","2009","USD","0.334217","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2010","2010","USD","0.314643","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2011","2011","USD","0.403142","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2012","2012","USD","0.122991","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2013","2013","USD","0.127871","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2014","2014","USD","0.1381","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","414","Beans, green","2015","2015","USD","0.185189","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1991","1991","USD","0.459008","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1992","1992","USD","0.469286","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1993","1993","USD","0.407143","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1994","1994","USD","0.362473","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1995","1995","USD","0.531868","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1996","1996","USD","0.41011","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1997","1997","USD","0.543956","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1998","1998","USD","0.595604","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1999","1999","USD","0.493846","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2000","2000","USD","0.598599","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2001","2001","USD","0.312198","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2002","2002","USD","0.33","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2003","2003","USD","0.160879","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2004","2004","USD","0.23986","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2005","2005","USD","0.190953","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2006","2006","USD","0.419986","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2007","2007","USD","0.636699","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2008","2008","USD","0.419402","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2009","2009","USD","0.77854","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2010","2010","USD","0.787119","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2011","2011","USD","0.552674","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2012","2012","USD","0.546719","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2013","2013","USD","0.532982","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2014","2014","USD","0.75311","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2015","2015","USD","0.701661","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","1991","1991","USD","0.267714","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","1992","1992","USD","0.301923","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","1993","1993","USD","0.253516","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","1994","1994","USD","0.254176","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","1995","1995","USD","0.251126","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","1996","1996","USD","0.241978","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","1997","1997","USD","0.201978","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","1998","1998","USD","0.205055","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","1999","1999","USD","0.130549","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2000","2000","USD","0.183626","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2001","2001","USD","0.069808","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2002","2002","USD","0.055137","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2003","2003","USD","0.039286","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2004","2004","USD","0.080104","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2005","2005","USD","0.162869","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2006","2006","USD","0.177644","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2007","2007","USD","0.281871","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2008","2008","USD","0.180912","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2009","2009","USD","0.045586","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2010","2010","USD","0.046947","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2011","2011","USD","0.036384","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2012","2012","USD","0.037808","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2013","2013","USD","0.038719","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2014","2014","USD","0.045748","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","426","Carrots and turnips","2015","2015","USD","0.055754","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","1991","1991","USD","0.530262","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","1992","1992","USD","0.523077","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","1993","1993","USD","0.393132","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","1994","1994","USD","0.315934","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","1995","1995","USD","0.497692","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","1996","1996","USD","0.414918","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","1997","1997","USD","0.433187","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","1998","1998","USD","0.496484","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","1999","1999","USD","0.489863","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2000","2000","USD","0.576923","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2001","2001","USD","0.231786","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2002","2002","USD","0.289286","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2003","2003","USD","0.471016","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2004","2004","USD","0.362099","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2005","2005","USD","0.448363","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2006","2006","USD","0.488523","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2007","2007","USD","0.501645","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2008","2008","USD","0.601724","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2009","2009","USD","0.907133","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2010","2010","USD","1.167903","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2011","2011","USD","0.810971","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2012","2012","USD","0.789424","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2013","2013","USD","0.757008","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2014","2014","USD","0.978981","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","393","Cauliflowers and broccoli","2015","2015","USD","0.94005","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","1999","1999","USD","0.151648","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2000","2000","USD","0.141758","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2001","2001","USD","0.148352","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2002","2002","USD","0.117089","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2003","2003","USD","0.070181","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2004","2004","USD","0.17822","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2005","2005","USD","0.170192","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2006","2006","USD","0.135632","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2007","2007","USD","0.101925","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2008","2008","USD","0.06113","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2009","2009","USD","0.01549","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2010","2010","USD","0.009386","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2011","2011","USD","0.001694","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2012","2012","USD","0.023269","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2013","2013","USD","0.072289","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2014","2014","USD","0.003011","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","108","Cereals, nes","2015","2015","USD","0.009976","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","1999","1999","USD","0.039654","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2000","2000","USD","0.047701","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2001","2001","USD","0.051618","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2002","2002","USD","0.098624","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2003","2003","USD","0.119528","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2004","2004","USD","0.043858","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2005","2005","USD","0.03779","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2006","2006","USD","0.058362","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2007","2007","USD","0.061707","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2008","2008","USD","0.071221","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2009","2009","USD","0.071266","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2010","2010","USD","0.072542","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2011","2011","USD","0.075486","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2012","2012","USD","0.075725","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2013","2013","USD","0.080889","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2014","2014","USD","0.08031","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","459","Chicory roots","2015","2015","USD","0.078935","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","1991","1991","USD","0.384352","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","1992","1992","USD","0.596346","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","1993","1993","USD","0.367033","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","1994","1994","USD","0.414231","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","1995","1995","USD","0.626099","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","1996","1996","USD","0.613187","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","1997","1997","USD","0.83956","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","1998","1998","USD","0.767143","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","1999","1999","USD","0.999835","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2000","2000","USD","0.989011","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2001","2001","USD","0.443681","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2002","2002","USD","0.183736","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2003","2003","USD","0.114075","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2004","2004","USD","0.107221","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2005","2005","USD","0.159726","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2006","2006","USD","0.230562","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2007","2007","USD","0.3213","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2008","2008","USD","0.348492","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2009","2009","USD","0.372965","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2010","2010","USD","0.457747","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2011","2011","USD","0.432145","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2012","2012","USD","0.208908","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2013","2013","USD","0.232657","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2014","2014","USD","0.226304","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","401","Chillies and peppers, green","2015","2015","USD","0.326491","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","397","Cucumbers and gherkins","1991","1991","USD","0.950896","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","397","Cucumbers and gherkins","1992","1992","USD","1.035385","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","397","Cucumbers and gherkins","1993","1993","USD","0.537912","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","397","Cucumbers and gherkins","1994","1994","USD","1.292967","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","397","Cucumbers and gherkins","1995","1995","USD","2.2275","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","397","Cucumbers and gherkins","1996","1996","USD","2.392225","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","397","Cucumbers and gherkins","1997","1997","USD","3.845687","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","397","Cucumbers and gherkins","1998","1998","USD","1.276923","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","397","Cucumbers and gherkins","1999","1999","USD","3.475275","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","397","Cucumbers and gherkins","2000","2000","USD","4.98544","Fc","Calculated data"
"QV","Value of Agricultural Production","179","Qatar","57","Gross Production Value (current million US$)","397","Cucumbers and gherkins","2001","2001","USD","2.393407","Fc","Calculated data"
