Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","1998","1998","USD","12.761889","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","1999","1999","USD","15.338452","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2000","2000","USD","13.330064","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2001","2001","USD","12.415842","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2002","2002","USD","14.671554","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2003","2003","USD","16.416922","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2004","2004","USD","27.150208","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2005","2005","USD","34.533453","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2006","2006","USD","43.909967","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2007","2007","USD","59.114735","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2008","2008","USD","76.465302","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2009","2009","USD","84.988067","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2010","2010","USD","65.86173","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2011","2011","USD","92.588887","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2012","2012","USD","94.587042","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2013","2013","USD","104.794771","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2014","2014","USD","110.726932","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","486","Bananas","2015","2015","USD","55.226524","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","1991","1991","USD","3.101661","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","1992","1992","USD","2.776814","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","1993","1993","USD","2.719286","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","1994","1994","USD","1.449916","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","1995","1995","USD","1.683567","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","1996","1996","USD","1.774109","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","1997","1997","USD","1.789369","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","1998","1998","USD","2.326699","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","1999","1999","USD","2.251097","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2000","2000","USD","1.944865","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2001","2001","USD","1.788037","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2002","2002","USD","2.392169","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2003","2003","USD","2.458664","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2004","2004","USD","3.670155","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2005","2005","USD","4.483633","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2006","2006","USD","5.356728","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2007","2007","USD","6.947012","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2008","2008","USD","8.670909","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2009","2009","USD","10.193858","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2010","2010","USD","10.423258","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2011","2011","USD","12.393503","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2012","2012","USD","12.05546","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2013","2013","USD","13.891071","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2014","2014","USD","14.902283","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","176","Beans, dry","2015","2015","USD","7.499733","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","1996","1996","USD","2.249552","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","1997","1997","USD","2.268901","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","1998","1998","USD","1.749805","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","1999","1999","USD","3.168274","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2000","2000","USD","2.869244","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2001","2001","USD","2.45143","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2002","2002","USD","2.730411","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2003","2003","USD","3.488555","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2004","2004","USD","5.496818","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2005","2005","USD","6.687165","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2006","2006","USD","8.171827","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2007","2007","USD","10.332693","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2008","2008","USD","13.359327","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2009","2009","USD","14.088749","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2010","2010","USD","18.166057","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2011","2011","USD","11.966136","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2012","2012","USD","13.706608","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2013","2013","USD","12.120178","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2014","2014","USD","12.93621","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","414","Beans, green","2015","2015","USD","6.355814","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1996","1996","USD","1.125985","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1997","1997","USD","1.245569","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1998","1998","USD","1.206878","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","1999","1999","USD","1.252235","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2000","2000","USD","1.075879","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2001","2001","USD","0.949489","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2002","2002","USD","1.196554","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2003","2003","USD","1.506139","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2004","2004","USD","1.74782","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2005","2005","USD","1.969835","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2006","2006","USD","2.209927","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2007","2007","USD","2.602034","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2008","2008","USD","3.121285","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2009","2009","USD","3.245718","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2010","2010","USD","3.20748","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2011","2011","USD","3.654944","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2012","2012","USD","3.279476","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2013","2013","USD","3.633881","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2014","2014","USD","3.87551","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","358","Cabbages and other brassicas","2015","2015","USD","1.939392","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","1996","1996","USD","0.756522","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","1997","1997","USD","0.688747","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","1998","1998","USD","0.598352","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","1999","1999","USD","0.573333","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2000","2000","USD","0.494399","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2001","2001","USD","0.474061","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2002","2002","USD","1.100999","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2003","2003","USD","1.493214","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2004","2004","USD","1.739398","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2005","2005","USD","1.651639","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2006","2006","USD","1.604708","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2007","2007","USD","1.665917","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2008","2008","USD","1.794029","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2009","2009","USD","1.875965","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2010","2010","USD","1.792817","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2011","2011","USD","2.233576","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2012","2012","USD","2.109983","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2013","2013","USD","2.325595","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2014","2014","USD","2.423033","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","426","Carrots and turnips","2015","2015","USD","1.220591","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","1991","1991","USD","622.292806","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","1992","1992","USD","680.192584","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","1993","1993","USD","669.176345","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","1994","1994","USD","390.473283","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","1995","1995","USD","448.918375","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","1996","1996","USD","452.754178","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","1997","1997","USD","474.632597","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","1998","1998","USD","513.248681","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","1999","1999","USD","763.760518","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2000","2000","USD","626.932397","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2001","2001","USD","567.399055","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2002","2002","USD","64.082093","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2003","2003","USD","70.454625","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2004","2004","USD","152.415138","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2005","2005","USD","240.835663","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2006","2006","USD","339.869983","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2007","2007","USD","488.970994","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2008","2008","USD","655.245732","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2009","2009","USD","743.001241","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2010","2010","USD","1182.178943","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2011","2011","USD","1367.814598","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2012","2012","USD","1481.951781","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2013","2013","USD","2092.421338","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2014","2014","USD","2258.601614","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","125","Cassava","2015","2015","USD","1150.274458","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","1993","1993","USD","0.4591","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","1994","1994","USD","0.235673","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","1995","1995","USD","0.264275","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","1996","1996","USD","0.292443","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","1997","1997","USD","0.258362","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","1998","1998","USD","0.386458","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","1999","1999","USD","0.397971","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2000","2000","USD","0.349616","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2001","2001","USD","0.298906","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2002","2002","USD","0.348185","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2003","2003","USD","0.398042","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2004","2004","USD","0.726805","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2005","2005","USD","1.021375","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2006","2006","USD","1.326741","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2007","2007","USD","1.784817","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2008","2008","USD","2.281856","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2009","2009","USD","2.439313","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2010","2010","USD","2.492421","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2011","2011","USD","2.707605","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2012","2012","USD","2.691421","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2013","2013","USD","2.93202","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2014","2014","USD","3.158395","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","108","Cereals, nes","2015","2015","USD","1.60675","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","661","Cocoa, beans","1991","1991","USD","0.682521","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","661","Cocoa, beans","1992","1992","USD","0.752362","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","661","Cocoa, beans","1993","1993","USD","0.727526","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","661","Cocoa, beans","1994","1994","USD","0.384046","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","661","Cocoa, beans","1995","1995","USD","0.441985","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","661","Cocoa, beans","1996","1996","USD","0.363208","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","661","Cocoa, beans","1997","1997","USD","0.327668","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","661","Cocoa, beans","1998","1998","USD","0.48309","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","661","Cocoa, beans","1999","1999","USD","1.701903","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","661","Cocoa, beans","2000","2000","USD","0.347989","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","661","Cocoa, beans","2001","2001","USD","0.339968","Fc","Calculated data"
"QV","Value of Agricultural Production","46","Congo","57","Gross Production Value (current million US$)","661","Cocoa, beans","2002","2002","USD","1.558438","Fc","Calculated data"
